id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4786005922286287,LA5pe9ALB,7623118592,最温柔的告白,#太平山顶奶茶店里都是国旗#我觉得都是需要和太平山顶学习一下这件事情，毕竟现在也是香港回归祖国的25周年了，值得庆祝的一件事#700万香港市民一年要喝10亿杯奶茶#,,,,"太平山顶奶茶店里都是国旗,700万香港市民一年要喝10亿杯奶茶",0,0,0,2022-06-30 10:29,Android,['https://wx3.sinaimg.cn/large/008jTPnGly1h3q2aso7g0j30k00zkgr3.jpg'],,
4786535687785099,LAjbGwFg7,6366053983,肥东公安,#在线思语#【晚安】爱是一种互相作用力，你热爱生活生活也会反身拥抱你。#晚安#肥东公安#香港回归祖国25周年#,,,,"在线思语,晚安,香港回归祖国25周年",0,10,4,2022-07-01 21:35,肥东公安超话,,,
4786535655017164,LAjbDl3c0,2671614680,桐城公安,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O网页链接,,,,,0,0,0,2022-07-01 21:34,HUAWEI P40 5G,,,
4786005868023909,LA5p8xFnT,7767780593,蓝莓云雀,#太平山顶奶茶店里都是国旗#对于中国人来说，都是普天同庆的好日子，香港回归祖国25周年，同时国家国泰民安，国家太平！#700万香港市民一年要喝10亿杯奶茶#,,,,"太平山顶奶茶店里都是国旗,700万香港市民一年要喝10亿杯奶茶",0,0,0,2022-06-30 10:29,Android,,,
4786005750317586,LA5oX1kCm,3624248184,陕西网,【#明珠耀香江#丨#热烈庆祝香港回归祖国25周年#】世界上所有的路都与家有关，离家越远，越是感到血脉相连。在昆仑山，听见狮子山上的呼唤；在香江，尝到黄河的思念。历经一个半世纪的旅程，远行游子身归故里，从此不再无依无靠。身边有了温暖的双手，背后有了强大的支撑。每当风暴来临都不再是孤身对抗，而是和家人一起迎来希望。家是心安之处，狮子山下的青苗已长成参天的栋梁；家是美好的开端，南中国海的巨轮在时代的东风下开启新航。尽管新的道路必历风雨，但路上已不再是游子孤单的脚步，而是14亿人身同向心同往，手握得更紧，心贴得更近。家成为了大家，梦汇成更大的梦，让东方之珠绽放耀眼的光芒！(央视网快看)L央视网快看的微博视频,,,,"明珠耀香江,热烈庆祝香港回归祖国25周年",0,0,0,2022-06-30 10:29,Android,,"http://locallimit.us.sinaimg.cn/o0/ykms9jm9lx07XelNXoko01041201rerA0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636283&ssig=beBfzf2vfz&KID=unistore,video",
4786005749535746,LA5oWE0Gm,2045626460,钱江晚报地产,【直播！#浙江百名先烈画像展开幕#】6月30日，“缅怀先烈忆峥嵘共富奋进看今朝”香港青年走进浙江系列活动之“百名先烈画像”展在浙江传媒学院开幕。去年3月，在浙江省委宣传部指导下，钱江晚报和浙江传媒学院联合发起“迎接建党百年，为百位烈士画像”大型公益活动启动，100多幅英雄画像如期绘就。今年，恰逢中国共产党第二个百年征程的开局之年，也是香港回归祖国25周年、中国人民解放军建军95周年。在无数个历史的交汇点，我们将100位烈士画像集结成展，在浙、港青年的共同见证下，让烈士光辉的形象从过去照来，向未来而去。钱江晚报的微博直播,,,,浙江百名先烈画像展开幕,0,0,0,2022-06-30 10:29,微博云剪,,,
4786488179688562,LAhX3EEr8,7118318349,上海国际大学生广告节官博,大广节25年前的今天，历经百年风雨，香港重回祖国怀抱。25年来，香港与祖国同行，“东方之珠”愈加璀璨夺目。今天，我们一起用海报庆祝香港回归祖国25周年。O香港回归25周年海报集锦,,,,,0,0,0,2022-07-01 18:26,微博 weibo.com,,,
4786488090299006,LAhWV1fMG,2864717612,中美聚焦,【英国首相约翰逊：英国“不会放弃香港”|中国外交部：再次暴露英方阴暗过时的殖民主义心态】7月1日，香港回归中国25周年之际，英国首相约翰逊发表讲话称，英国“不会放弃香港”，并指责中国没有遵守《中英联合声明》。中国外交部发言人赵立坚1日做出了回应。赵立坚表示，英国对回归后的香港无主权、无治权、无监督权，也根本不存在所谓“承诺”，上述表述只会再次暴露英方阴暗过时的殖民主义心态。在当天举行的外交部例行记者会上表示，赵立坚在回应相关问询时表示，中方已经多次阐述了有关《中英联合声明》的立场。香港是中国的香港，任何外部势力无权干涉。英国对回归后的香港无主权、无治权、无监督权，也根本不存在所谓“承诺”。他表示，英方一再拿《中英联合声明》说事，只会再次暴露他们阴暗、过时的殖民主义心态，和打着人权旗号抹黑香港形象的险恶意图。英方应该正视香港已回归祖国25年的现实，客观公正看待香港发展，尊重中国主权和统一，停止干涉香港事务和中国内政，不要再给中英关系制造麻烦。,,,,,4,12,12,2022-07-01 18:25,微博 weibo.com,['https://wx3.sinaimg.cn/large/aac01f2cly1h3rloawvocj212w0lwwij.jpg'],,
4786488003266620,LAhWMdHNq,3279064797,翻硕君,翻硕君【那些跟#香港回归祖国25周年#有关的英语表达】“一国两制”“粤港澳大湾区”用英语怎么说？让我们一起来学习吧！,,,,香港回归祖国25周年,44,3,43,2022-07-01 18:25,翻硕君超话,"['https://wx3.sinaimg.cn/large/c3728eddly1h3rlnvulq6j20p014kak0.jpg', 'https://wx1.sinaimg.cn/large/c3728eddly1h3rlnwwszlj20p014kwlg.jpg', 'https://wx1.sinaimg.cn/large/c3728eddly1h3rlnxc28uj20p014z7gc.jpg', 'https://wx4.sinaimg.cn/large/c3728eddly1h3rlnxq4buj20p014o7dk.jpg', 'https://wx3.sinaimg.cn/large/c3728eddly1h3rlny0oevj20p014t13z.jpg', 'https://wx3.sinaimg.cn/large/c3728eddly1h3rlnya8i9j20p014xtl7.jpg', 'https://wx3.sinaimg.cn/large/c3728eddly1h3rlnykysyj20p014djzp.jpg', 'https://wx3.sinaimg.cn/large/c3728eddly1h3rlnyx566j20oz0zdth5.jpg', 'https://wx1.sinaimg.cn/large/c3728eddly1h3rlnzbqtwj20p013rn9a.jpg']",,
4786067347342080,LA70iuO0E,3120845115,安徽日报,【总台庆祝香港回归祖国25周年主题歌曲《我们会更好》MV上线！】今年是香港回归祖国25周年，为营造浓厚庆祝氛围，中央广播电视总台策划制作了庆祝香港回归祖国25周年主题歌曲《我们会更好》。L大湾区之声的微博视频,,,,,1,0,4,2022-06-30 14:33,微博视频号,,"http://f.video.weibocdn.com/u0/8nCY9LnSgx07X60c6h8401041202jaG40E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636284&ssig=81BZT9f4i6&KID=unistore,video",
4786487830249681,LAhWv12X7,2024013722,李信儒,紫荆花永远盛开，祝福祖国繁荣昌盛，世界最美的中式步操.#香港回归祖国25周年#,,,,香港回归祖国25周年,0,0,1,2022-07-01 18:24,iPhone客户端,"['https://wx1.sinaimg.cn/large/78a3ff9aly1h3rllg3qo6j20my0zsgr3.jpg', 'https://wx1.sinaimg.cn/large/78a3ff9aly1h3rlifbpfbj20u01eukho.jpg', 'https://wx2.sinaimg.cn/large/78a3ff9aly1h3rllfm906j20my135q8e.jpg']",,
4786487717530139,LAhWjvAVR,6725059646,白云侠1926,建党101周年，香港回归25周年。香港好，国家好；国家好，香港更好！祝福祖国！祝福香港！,,,,,0,0,0,2022-07-01 18:24,荣耀 Play4T Pro,"['https://wx2.sinaimg.cn/large/007l7FdYgy1h3rlmk4y6wj30u01fj4lr.jpg', 'https://wx1.sinaimg.cn/large/007l7FdYgy1h3rlmkp05sj30u014qn8y.jpg', 'https://wx2.sinaimg.cn/large/007l7FdYgy1h3rlmlb9sqj30en0mln0e.jpg', 'https://wx3.sinaimg.cn/large/007l7FdYgy1h3rlmm0v3aj30u01b5qnr.jpg', 'https://wx1.sinaimg.cn/large/007l7FdYgy1h3rlmmn2jmj30zk1i4nay.jpg', 'https://wx3.sinaimg.cn/large/007l7FdYgy1h3rlmn2c9wj30dv0js76f.jpg', 'https://wx1.sinaimg.cn/large/007l7FdYgy1h3rlmnpobhj30u01hbqiv.jpg', 'https://wx1.sinaimg.cn/large/007l7FdYgy1h3rlmohnraj30u01hc1kx.jpg', 'https://wx3.sinaimg.cn/large/007l7FdYgy1h3rlmox8ymj30pk08caby.jpg']",,
4786067301992707,LA70e8mor,2881242184,簇桥街道,【#香港小朋友表白祖国祝福香港#】“我和我的祖国永远都不分开。”“我们都有一个家，名字叫中国！”#香港回归祖国25周年#之际，香港的萌娃们表白祖国，祝福香港↓↓明天会更好！L央视新闻的微博视频,,,,"香港小朋友表白祖国祝福香港,香港回归祖国25周年",0,0,0,2022-06-30 14:33,微博视频号,,"http://f.video.weibocdn.com/o0/zYNdZG6Glx07Xf9U0Cm401041200uTwE0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636284&ssig=nkIhRLaUZ6&KID=unistore,video",
4786067175376021,LA701myy1,1912430493,毕节消防,【#香港满满红色迎回归纪念日#】大街小巷满挂国旗与区旗，维港两岸灯光璀璨，庆祝的横幅随处可见。25载春秋可鉴，这抹最美的中国红，一直都在！#香港回归祖国25周年#，期待香港再开新篇！一起传递！祝福#香港会更好#！(央视新闻),,,,"香港满满红色迎回归纪念日,香港回归祖国25周年,香港会更好",1,10,8,2022-06-30 14:33,微博网页版,"['https://wx3.sinaimg.cn/large/71fd5f9dly1h3q9c0zwn4j20qo1bfgs8.jpg', 'https://wx1.sinaimg.cn/large/71fd5f9dly1h3q9c19r4tj20qo1bf46q.jpg']",,
4786487477930558,LAhVVxh6e,1887344341,观察者网,【“现在，香港小朋友都主动跟着我们唱《歌唱祖国》”】#听六位香港人讲述他们的故事#在香港回归25周年之际，观察者网邀请到6位来自香港各界的人士。他们之中，有致力于推动中国历史教育的资深教育工作者，有深耕基层十几年的区议员，有在“修例风波”中挺身而出的警嫂，有践行“培才思报国”的90后教师，有在香港奋斗多年、积极投身公益活动的港漂，也有农产品国际贸易从业者。以下，是他们的香港故事。O香港回归25周年，听六位香港人讲述他们的故事,,,,听六位香港人讲述他们的故事,29,9,167,2022-07-01 18:23,微博 weibo.com,,,
4786487406629357,LAhVOrOB7,1338426377,路航lohas,【第183天】7月，你好！2022年下半篇开启。生活在这个时代，祖国的强大，我们每一个人都是受益者。回首过去岁月，那些扬眉吐气的时刻，我们仍然热泪盈眶。少年中国强，祝福我大的祖国繁荣昌盛，庆祝香港回归25周年。《2022人生记事》,,,,,0,0,0,2022-07-01 18:23,HUAWEI P40 Pro 5G,,,
4786067129503319,LA6ZWDSfl,6189120710,央视军事,【正在直播！#庆祝香港回归祖国25周年特别节目#】7月1日，是#香港回归祖国25周年#纪念日。中共中央总书记、国家主席、中央军委主席习近平将出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼。今天下午，中央广播电视总台推出《庆祝香港回归祖国25周年特别节目》。祝福香港，祝福祖国！@央视新闻L央视新闻的微博视频,,,央视新闻,"庆祝香港回归祖国25周年特别节目,香港回归祖国25周年",7,0,28,2022-06-30 14:33,微博 weibo.com,,"http://f.video.weibocdn.com/o0/cSTKYNZulx07Xg3qGKms0104120j9Htj0E070.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636284&ssig=wtl%2BCX3XK5&KID=unistore,video",
4786066991091581,LA6ZJ4zY9,1668928944,云南信息报,【正在直播！#庆祝香港回归祖国25周年特别节目#】7月1日，是#香港回归祖国25周年#纪念日。中共中央总书记、国家主席、中央军委主席习近平将出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼。今天下午，中央广播电视总台推出《庆祝香港回归祖国25周年特别节目》。祝福香港，祝福祖国！L央视新闻的微博视频,,,,"庆祝香港回归祖国25周年特别节目,香港回归祖国25周年",0,0,0,2022-06-30 14:32,iPhone客户端,,"http://f.video.weibocdn.com/o0/cSTKYNZulx07Xg3qGKms0104120j9Htj0E070.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636284&ssig=wtl%2BCX3XK5&KID=unistore,video",
4786504146095831,LAimOpzNR,1930576784,粤语影音,#亿点曝光计划#热烈庆祝香港回归！香港纪律部队的这些英式步操、口令，从今天起正式成为过去式。那么已经成为过去式的英式步操、口令、礼仪具体是怎样的呢？从TVB《学警雄心》剪辑了一个全演示给大家观摩一下。#香港回归祖国25周年#L粤语影音的微博视频,,,,"亿点曝光计划,香港回归祖国25周年",0,0,8,2022-07-01 19:29,微博视频号,,"http://f.video.weibocdn.com/u0/lbq83Z7Ygx07XhuzKGrK010412030sQ20E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636285&ssig=dqoM5KGbQm&KID=unistore,video",
4786066987420124,LA6ZIv8jq,1064646454,安庆市图书馆,#香港回归祖国25周年#【#航拍看香港十二时辰#】粮船湾的超级火山绿意盎然，烟火氤氲的香港街头色彩斑斓。错落的天桥，穿梭的电车，翻滚的海浪，热闹的夜市……看视频↓↓总台纪录片《#空中看香港#》带你俯瞰东方之珠的美景！via@央视新闻L央视新闻的微博视频,,,央视新闻,"香港回归祖国25周年,航拍看香港十二时辰,空中看香港",0,0,1,2022-06-30 14:32,微博视频号,,"http://f.video.weibocdn.com/o0/pCbZ1ioYlx07XdDE2c7S01041202vqvc0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636284&ssig=Hce6McEqkU&KID=unistore,video",
4786504104937456,LAimKkIso,6524418593,微评论,@默默有文香港回归，驻港部队进驻香港，跨过那条分界线时，白岩松在直播中说：“这是一小步，却是中华民族的一大步！”有关香港回归的记忆还有哪些，评论区一起说说吧#香港回归祖国25周年#L默默有文的微博视频,,,默默有文,香港回归祖国25周年,0,0,0,2022-07-01 19:29,微博视频号,,"http://f.video.weibocdn.com/o0/nRi3OOXflx07XhqWLsek01041200xygy0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636285&ssig=p8KNPO%2BSgC&KID=unistore,video",
4786504071122990,LAimH4I8K,2587818780,重庆统计,习近平出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼并发表重要讲话O习近平出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼并发表重要讲话,,,,,1,0,1,2022-07-01 19:29,微博网页版,,,
